get_directions_url,altTagText,url,longitude,latitude,type,id
https://maps.google.com/?cid=16506718232925634308,"Location at 773 South Horner Blvd. Sanford, NC",nc/sanford.html,-79.17278475808416,35.47164726573517,main,2492522
https://maps.google.com/?cid=10584397925351544103,"Location at 275 US Hwy 70 E Selma, NC",nc/selma.html,-78.2945885123354,35.52222312645854,main,2492480
https://maps.google.com/?cid=10477928447557166724,"Location at 356 Whiteville Shallotte, NC",nc/shallotte.html,-78.40225830674171,33.97429814300893,main,2492579
https://maps.google.com/?cid=10570961808654113995,"Location at 803 West Dixon Blvd Shelby, NC",nc/shelby.html,-81.556032,35.2826,main,1389570
https://maps.google.com/?cid=1703448249189965546,"Location at 14629 Hwy 64 West Siler City, NC",nc/siler-city.html,-79.43472035229206,35.73342217104072,main,2492566
https://maps.google.com/?cid=5245694217723143790,"Location at 1035 Kingold Blvd. Snow Hill, NC",nc/snow-hill.html,-77.66231194138527,35.44056531796835,main,2492587
https://maps.google.com/?cid=11870748818271606596,"Location at 5160 Southport Supply Road Southport, NC",nc/southport.html,-78.04261,33.951648,main,1063457
https://maps.google.com/?cid=12516130989630659885,"Location at 310 N Salisbury Ave Spencer, NC",nc/spencer.html,-80.425686,35.693279,main,1389662
https://maps.google.com/?cid=6709281846283506259,"Location at 541 Hwy 27 South Stanley, NC",nc/stanley.html,-81.088409,35.351664,main,1389607
https://maps.google.com/?cid=18444726930526815468,"Location at 1612 East Broad Street Statesville, NC",nc/statesville.html,-80.858376,35.79039,main,1389718
https://maps.google.com/?cid=9220097071498329222,"Location at 11 Ocean Highway East Supply, NC",nc/supply.html,-78.27221430840837,34.01818459711636,main,2492664
https://maps.google.com/?cid=14530079241898286212,"Location at 64 Walmart Plaza Sylva, NC",nc/sylva.html,-83.202253,35.362077,main,2492610
https://maps.google.com/?cid=9548424221757156423,"Location at 101 Market Centre Dr. Tarboro, NC",nc/tarboro.html,-77.549252,35.883945,main,2492586
https://maps.google.com/?cid=12270332897939259787,"Location at 500 NC Hwy 16 S Taylorsville, NC",nc/taylorsville.html,-81.178424,35.914722,main,1389618
https://maps.google.com/?cid=11830613221239114900,"Location at 1030 Randolph Street Thomasville, NC",nc/thomasville.html,-80.072747,35.865261,main,1389762
https://maps.google.com/?cid=15028307966521368158,"Location at 1046 Charlotte Hwy Troutman, NC",nc/troutman.html,-80.854056,35.669592,main,1389758
https://maps.google.com/?cid=14072643025966682804,"Location at 422 Albemarle Rd. Troy, NC",nc/troy.html,-79.9012416601181,35.35569243901896,main,2492560
https://maps.google.com/?cid=8684232025271907009,"Location at 380 NC Hwy 43 Vanceboro, NC",nc/vanceboro.html,-77.16037809848785,35.31211356254099,main,2492716
https://maps.google.com/?cid=1094627750492109528,"Location at 1206 East Caswell Street Wadesboro, NC",nc/wadesboro.html,-80.0558945,34.9633745,main,10799471
https://maps.google.com/?cid=15817059830743094234,"Location at 12109 Cloverleaf Drive Wake Forest, NC",nc/wake-forest.html,-78.54099114240853,35.97677806975245,main,2492583
https://maps.google.com/?cid=1939599559990056344,"Location at 5195 Walkertown Common Circle Walkertown, NC",nc/walkertown.html,-80.134846,36.163702,main,1389610
https://maps.google.com/?cid=18400028654051222530,"Location at 110 Vines Landing Wallace, NC",nc/wallace.html,-77.9490428,34.7579706,main,2492785
https://maps.google.com/?cid=3677278787384155150,"Location at 5150 Hwy 89 East Walnut Cove, NC",nc/walnut-cove.html,-80.1400762796402,36.312656962224224,main,2492702
